Num_Pages,Age,Ratings_Count_Log,Text_Reviews_Count_Log,Author_TargetEnc,Publisher_TargetEnc,Author_Frequency,Publisher_Frequency,Language_Code_French,Language_Code_German,Language_Code_Japanese,Language_Code_Others,Language_Code_Spanish
320,24,8.063692634269517,5.905361848054571,3.937070684045838,3.994966326128852,1,56,False,False,False,False,False
384,27,5.905361848054571,3.091042453358316,3.9564814603753518,3.898663442384119,2,59,False,False,False,False,False
32,21,5.541263545158426,4.30406509320417,3.9434343204094744,3.928981460375352,1,2,False,False,False,False,False
592,23,10.627091190577001,7.5126175446745105,4.019126966036016,3.95054465734322,4,41,False,False,False,False,False
158,28,1.9459101490553132,0.6931471805599453,4.039814793708685,4.010707047682202,2,1,False,False,False,False,False
352,21,11.055451016701232,7.27655640271871,4.049928307242071,4.001207718456705,21,13,False,False,False,False,False
144,20,6.9650803456014065,5.003946305945459,3.895648127042018,3.902314793708685,2,2,False,False,False,False,False
224,26,2.302585092994046,1.0986122886681098,3.8462698231788726,3.9971851683002817,4,5,False,False,False,False,False
593,21,2.4849066497880004,1.6094379124341003,3.8329468488914875,3.9719907301876756,13,14,True,False,False,False,False
208,23,12.076988492118636,8.742254901886351,3.9107070476822017,3.862435308554852,1,63,False,False,False,False,False
736,20,6.543911845564792,3.6888794541139363,3.961616138591293,3.9188395005445384,1,35,False,False,False,False,False
176,23,7.362645270417825,4.499809670330265,3.8794685880219224,3.8279444381126053,13,30,False,False,False,False,False
288,29,4.976733742420574,2.3978952727983707,3.987521348038786,3.862435308554852,3,63,False,False,False,False,False
304,21,9.787459226476006,6.0014148779611505,3.943851834966948,3.9628104426178954,5,7,False,False,False,False,False
400,20,10.58671065189838,7.331714969726466,3.9455111009801684,3.8975272306323943,15,92,False,False,False,False,False
300,20,5.25227342804663,3.044522437723423,3.9652525022276564,3.9652525022276564,1,1,False,False,False,False,False
432,26,8.591001118560957,5.41610040220442,3.95888886586402,3.9174529904788624,1,250,False,False,False,False,False
70,42,3.295836866004329,0.6931471805599453,4.027314793708685,3.9274224212815505,2,212,False,False,False,False,False
192,23,2.70805020110221,0.0,3.9490598095772476,4.019829040346479,3,3,False,True,False,False,False
336,42,5.683579767338681,3.4965075614664802,3.9679797749549293,4.021461974973906,1,9,False,False,False,False,False
300,41,8.315077007294104,5.327876168789581,3.975982886500325,3.9477777757834978,3,117,False,False,False,False,False
1231,27,8.635331719433278,5.10594547390058,3.9723610952815136,3.9334343204094746,6,1,False,False,False,False,False
351,20,11.672848026820704,9.073259831427816,3.95888886586402,3.9514814603753514,1,2,False,False,False,False,False
230,21,3.5553480614894135,1.6094379124341003,3.925252502227656,3.9719444381126054,1,30,False,False,False,False,False
880,29,5.811140992976701,3.332204510175204,3.9607070476822015,3.977854397396697,1,19,False,False,False,False,False
1046,24,6.29156913955832,2.833213344056216,3.93888886586402,3.8825102786853414,1,17,False,False,False,False,False
320,33,6.925595197110468,4.174387269895637,3.940987640250234,3.9747150964680023,8,68,False,False,False,False,False
432,21,4.624972813284271,2.0794415416798357,3.9761110952815137,3.861613750583434,6,32,False,False,False,False,False
263,21,6.53813982376767,4.477336814478207,3.9407070476822015,3.9407070476822015,1,1,False,False,False,False,False
352,21,2.8903717578961645,0.0,3.9521367326541705,3.9531481270420183,3,2,False,False,False,False,True
272,23,3.6375861597263857,1.0986122886681098,3.9379797749549286,3.9379797749549286,1,1,False,False,False,False,False
191,19,6.907755278982137,2.6390573296152584,4.087698394607444,4.08102879720386,4,17,False,False,False,False,False
352,24,5.017279836814924,0.6931471805599453,3.880518501633615,3.8543128621645293,5,66,False,False,False,False,False
310,26,8.26796230533871,5.783825182329737,3.9745751485002474,4.007560380967483,7,36,False,False,False,False,False
592,26,6.71174039505618,3.970291913552122,3.9507070476822013,3.898663442384119,1,59,False,False,False,False,False
416,28,7.643961949002529,4.418840607796598,3.8398888762252112,3.8465608345002007,10,11,False,False,False,False,False
14,22,2.4849066497880004,0.6931471805599453,4.038388876225211,4.059578535327732,10,19,False,False,False,False,False
192,20,7.377133712833954,3.1354942159291497,3.9843434113185654,4.196296293385106,1,77,False,False,False,False,False
256,39,5.752572638825633,3.8501476017100584,3.9625252295003834,3.99075074390552,1,27,False,False,False,False,False
422,19,11.118815640900198,6.955592608396297,4.0175163249708365,3.9887606740193933,7,16,False,False,False,False,False
288,35,6.952728644624869,4.61512051684126,3.8598147937086846,3.9174529904788624,2,250,False,False,False,False,False
320,41,4.997212273764115,2.0794415416798357,3.9518518349669476,3.9477777757834978,5,117,False,False,False,False,False
242,23,9.886239659126575,6.785587645007929,3.9827635262693386,3.9452525022276563,29,1,False,False,False,False,False
160,25,2.6390573296152584,0.6931471805599453,4.02841268032173,4.06654319580579,4,8,False,False,False,False,False
355,23,8.11552088154677,4.897839799950911,3.973434320409474,3.9477777757834978,1,117,False,False,False,False,False
32,21,6.251903883165888,4.634728988229636,3.961616138591293,3.979563483018008,1,18,False,False,False,False,False
320,20,5.488937726156687,3.4339872044851463,3.911616138591292,3.910409343394959,1,9,False,False,False,False,False
326,24,4.77912349311153,2.6390573296152584,4.013981460375351,4.032698394607444,2,4,False,False,False,False,False
597,42,5.71042701737487,2.995732273553991,3.9407070476822015,3.9407070476822015,1,1,False,True,False,False,False
336,28,1.6094379124341003,0.0,3.934343411318565,3.9731851683002812,1,5,False,False,False,False,False
208,23,4.07753744390572,0.0,3.9497979567731107,3.8930972190563025,1,70,False,False,False,False,False
384,20,9.361687124470707,6.318968113746434,3.9111110952815134,3.8381642401958356,6,13,False,False,False,False,False
320,36,9.294589604421082,4.672828834461906,3.9743434113185647,3.8975272306323943,1,92,False,False,False,False,False
96,25,4.127134385045092,0.6931471805599453,3.9416161385912925,3.9416161385912925,1,1,False,False,False,False,False
317,31,9.69922708822342,5.003946305945459,3.9234920544465792,3.9436573968543427,18,14,False,False,False,False,False
496,27,4.219507705176107,2.1972245773362196,3.9261615931367473,3.920808069295646,1,12,False,False,False,False,False
304,20,6.313548046277095,4.3694478524670215,3.9216161385912924,3.912273500376988,1,55,False,False,False,False,False
752,13,4.442651256490317,1.6094379124341003,3.9648412517503013,3.95054465734322,4,41,False,False,False,False,False
368,28,2.9444389791664403,0.6931471805599453,3.884814793708685,3.9188395005445384,2,35,False,False,False,False,False
186,28,7.4798641311650265,4.605170185988092,3.9725252295003837,3.9725252295003837,1,1,False,False,False,False,False
320,20,7.2254814727822945,4.51085950651685,3.9516161385912922,3.9516161385912922,1,1,False,False,False,False,False
424,32,1.791759469228055,0.0,3.986161593136747,4.0067521172695555,1,3,False,False,False,False,False
255,20,9.392911897525345,6.60934924316738,3.9334343204094746,3.9274224212815505,1,212,False,False,False,False,False
184,28,3.6888794541139363,1.9459101490553132,3.9516161385912922,3.9516161385912922,1,1,False,False,False,False,False
457,21,3.871201010907891,0.6931471805599453,3.9434126803217295,3.947979774954929,4,1,False,False,False,False,False
442,36,11.378330649969651,7.075808863978387,3.927314793708685,3.9174529904788624,2,250,False,False,False,False,False
483,16,12.814206451763162,7.590346945602565,3.877513215452582,3.9955228683677717,11,24,False,False,False,False,False
424,29,8.06054004653864,5.030437921392435,3.9634343204094744,3.8873789108847236,1,29,False,False,False,False,False
325,20,9.569621915779866,6.257667587882639,3.917698394607444,3.9425146065528534,4,9,False,False,False,False,False
480,21,9.158941808890182,6.45833828334479,3.96888886586402,3.89190820705444,1,36,False,False,False,False,False
192,26,1.3862943611198906,0.0,3.8888888658640197,3.8888888658640197,1,1,False,False,False,False,False
627,37,6.75343791859778,4.663439094112067,3.961616138591293,3.9174529904788624,1,250,False,False,False,False,False
307,21,5.84354441703136,4.0943445622221,3.880707047682202,3.8615925841501406,1,20,False,False,False,False,False
56,26,4.189654742026425,2.302585092994046,3.944343411318565,3.925311646939127,1,31,False,False,False,False,False
1137,25,9.971239654586947,5.948034989180646,3.9320987513613455,3.9412560331413964,8,36,False,False,False,False,False
256,36,4.23410650459726,0.6931471805599453,4.009841251750301,3.942698394607444,4,4,False,False,False,False,False
272,20,7.038783541388542,4.2626798770413155,3.9134343204094746,3.95454289572471,1,148,False,False,False,False,False
32,37,1.3862943611198906,0.0,4.043675194192632,4.045555537464587,3,4,False,False,False,False,False
176,20,5.278114659230517,2.4849066497880004,3.8525252295003836,3.8525252295003836,1,1,False,False,False,False,False
192,19,5.963579343618446,2.772588722239781,3.924236095281514,4.196296293385106,6,77,False,False,False,False,False
675,27,9.50181524266666,5.4638318050256105,3.953765418028012,3.9772514486581163,8,9,False,False,False,False,False
192,37,0.6931471805599453,0.6931471805599453,3.895252502227656,3.820648127042018,1,2,False,False,False,False,False
240,22,7.673223121121708,4.477336814478207,3.7919882907633804,3.8998692661473076,9,7,False,False,False,False,False
572,28,3.4011973816621555,0.6931471805599453,3.934444424961863,3.946481460375351,3,2,True,False,False,False,False
256,53,5.41610040220442,3.58351893845611,3.992314793708685,3.845353523841101,2,12,False,False,False,False,False
400,20,9.061376218836225,6.214608098422191,3.9416161385912925,3.9085185016336146,1,5,False,False,False,False,False
256,25,10.612261988981773,7.081708586105575,3.9758518349669476,3.859701890841566,5,31,False,False,False,False,False
288,24,8.432288684325794,5.814130531825066,3.751269823178873,3.859701890841566,4,31,False,False,False,False,False
80,24,4.477336814478207,2.3978952727983707,3.93888886586402,3.9023232277182585,1,45,False,False,False,False,False
80,22,10.319298952698437,7.7437032581737535,3.9614814603753516,3.9584640448383595,2,24,False,False,False,False,False
275,27,10.01207286294957,7.040536390215956,3.939797956773111,3.9492360952815138,1,6,False,False,False,False,False
264,20,9.511851382364405,6.161207321695077,3.96888886586402,3.95454289572471,1,148,False,False,False,False,False
1060,20,5.407171771460119,2.5649493574615367,3.993981460375352,3.966085852829641,2,34,False,False,False,False,False
60,26,5.327876168789581,2.772588722239781,3.937070684045838,3.9079894059287716,1,11,False,False,False,False,False
191,55,5.823045895483019,3.828641396489095,3.967070684045838,4.002314793708685,1,2,False,False,False,False,False
350,20,9.92695990872127,7.039660349862076,3.8088303960265377,3.8811015303836567,9,106,False,False,False,False,False
172,30,8.681350777582521,5.262690188904886,3.947979774954929,3.9582905788080165,1,3,False,False,False,False,False
80,27,6.240275845170769,2.6390573296152584,3.963981460375352,3.909869266147307,2,7,False,False,False,False,False
121,27,6.073044534100405,3.6888794541139363,3.93888886586402,3.95454289572471,1,148,False,False,False,False,False
304,21,9.799958691707271,7.0431599159883405,3.912314793708685,3.8920899410596244,2,32,False,False,False,False,False
224,28,6.102558594613569,3.970291913552122,3.8879797749549287,3.8905982711157088,1,3,False,False,False,False,False
85,25,6.883462586413092,4.143134726391533,3.9334343204094746,3.8965185016336146,1,5,True,False,False,False,False
96,24,11.987338110204425,8.73214326770192,3.991461974973906,3.9274224212815505,9,212,False,False,False,False,False
288,22,7.703459047867175,4.110873864173311,3.9512186298227165,3.921194438112606,21,30,False,False,False,False,False
187,22,10.309385900115851,6.682108597449809,3.945751619088484,4.024061293948422,7,19,False,False,False,False,False
192,27,2.6390573296152584,0.0,4.13043359815864,4.088465596404963,31,11,False,False,True,False,False
462,19,2.3978952727983707,0.6931471805599453,4.024444424961863,3.976161593136747,3,1,False,False,False,False,False
320,32,7.1372784372603855,4.343805421853684,3.9379797749549286,3.9477777757834978,1,117,False,False,False,False,False
176,28,5.099866427824199,2.5649493574615367,3.931616138591292,3.8989814603753516,1,2,False,False,False,False,False
192,21,7.257002707092073,3.7376696182833684,4.020518501633615,4.011045736735542,5,7,False,False,False,False,False
246,42,8.563504094279487,6.2285110035911835,3.9692360952815138,4.015944438112605,6,30,False,False,False,False,False
572,29,8.317033476492403,3.6888794541139363,4.012518501633614,3.90341268032173,5,4,False,False,False,False,False
366,22,8.262558973010657,4.584967478670572,3.9770706840458376,3.9770706840458376,1,1,False,False,False,False,False
192,22,6.61338421837956,2.4849066497880004,3.9625252295003834,4.08102879720386,1,17,False,False,False,False,False
196,22,7.295735072749282,3.1354942159291497,4.13043359815864,4.08102879720386,31,17,False,False,False,False,False
496,20,10.418105974540815,7.864419904994565,3.89560845354782,3.9329084930074147,11,58,False,False,False,False,False
384,22,8.000349495324684,4.77912349311153,3.9597979567731105,3.918290578808017,1,3,False,False,False,False,False
295,22,13.006294621530358,9.174091239301061,3.972314793708685,3.9719907301876756,2,14,False,False,False,False,False
528,22,6.795705775173514,4.584967478670572,3.97888886586402,3.862435308554852,1,63,False,False,False,False,False
368,21,10.552212515543326,7.61972421378267,3.9419841088931586,4.043657396854343,4,14,False,False,False,False,False
368,25,8.21878715560148,5.135798437050262,3.957979774954929,3.957979774954929,1,1,False,False,False,False,False
496,28,7.480428306074208,4.962844630259907,3.9948412517503016,3.9174529904788624,4,250,False,False,False,False,False
384,20,9.237663667625073,4.844187086458591,4.000370358309725,4.0255703669933895,11,65,False,False,False,False,False
368,21,3.295836866004329,2.1972245773362196,3.872525229500383,3.872525229500383,1,1,False,False,False,False,False
273,20,7.035268599281097,3.6375861597263857,3.897979774954929,3.9298290403464784,1,3,False,False,False,False,False
416,19,5.43372200355424,3.4339872044851463,3.9869841088931586,3.971144773469825,4,23,False,False,False,False,False
451,26,8.745761999375512,5.594711379601839,3.9398941678335344,3.95054465734322,11,41,False,False,False,False,False
251,28,5.988961416889864,2.772588722239781,3.9725252295003837,3.9198610952815134,1,6,False,False,False,False,False
544,23,3.044522437723423,1.6094379124341003,3.95888886586402,3.930711100980169,1,15,False,False,False,False,False
389,24,5.117993812416755,2.302585092994046,3.956161593136747,4.088465596404963,1,11,False,False,False,False,False
896,27,6.656726524178391,3.828641396489095,3.9679797749549293,3.862435308554852,1,63,False,False,False,False,False
135,26,3.4011973816621555,1.3862943611198906,3.9407070476822015,3.920648127042018,1,2,False,False,False,False,False
432,23,5.493061443340548,2.772588722239781,3.9142063401608653,3.9329084930074147,18,58,False,False,False,False,False
256,20,6.88653164253051,4.718498871295094,3.8714814603753513,3.9564814603753518,2,2,False,False,False,False,False
208,26,12.507084233942697,9.394160804893874,3.9804860952815138,3.9243434113185653,6,1,False,False,False,False,False
51,9,3.367295829986474,1.0986122886681098,3.9292360952815137,3.9352525022276565,6,1,False,False,False,False,False
401,24,8.504513138258863,5.1647859739235145,4.036752117269556,3.859701890841566,3,31,False,False,False,False,False
384,51,8.51959031601596,4.48863636973214,3.957070684045838,3.8920899410596244,1,32,False,False,False,False,False
573,25,4.672828834461906,2.995732273553991,3.9043434113185653,3.8967360952815135,1,6,False,False,False,False,False
175,21,2.1972245773362196,0.6931471805599453,3.9134343204094746,3.9506481270420184,1,2,False,False,False,False,False
190,20,9.974551610967133,6.45833828334479,3.975252502227656,4.099299511402266,1,36,False,False,False,False,False
327,24,13.864217861558005,9.340666633651757,3.9334343204094746,3.95454289572471,1,148,False,False,False,False,False
56,26,5.62040086571715,3.1354942159291497,3.9243434113185653,3.9529059634234014,1,3,False,False,False,False,False
272,34,1.791759469228055,0.0,3.897979774954929,3.8978987873713287,1,91,False,False,False,False,False
192,20,3.8501476017100584,2.0794415416798357,3.9652525022276564,3.9754860952815134,1,6,False,False,False,False,False
128,28,5.501258210544727,2.772588722239781,3.9234343204094744,3.919629621954674,1,23,False,False,False,False,False
219,20,6.643789733147672,4.499809670330265,3.9816161385912925,3.9816161385912925,1,1,False,False,False,False,False
640,44,2.772588722239781,1.0986122886681098,3.9461615931367473,3.9461615931367473,1,1,True,False,False,False,False
772,32,5.3612921657094255,2.772588722239781,3.9205185016336146,3.916928089676719,5,7,False,False,False,False,False
195,25,2.4849066497880004,1.0986122886681098,4.082388876225211,4.104444432932009,10,12,False,False,True,False,False
343,21,5.062595033026967,1.791759469228055,3.9352525022276565,3.929814793708685,1,2,False,False,False,False,False
208,43,7.522400231387125,4.653960350157523,4.003227501166868,3.9129914432501627,11,16,False,False,False,False,False
658,27,10.164158075741058,6.251903883165888,3.9848765291391235,3.9475213480387863,8,3,False,False,False,False,False
256,26,6.77078942390898,4.04305126783455,3.96888886586402,3.925311646939127,1,31,False,False,False,False,False
181,22,5.918893854273146,3.784189633918261,3.833040922342328,3.935555537464587,9,4,False,False,False,False,False
192,20,8.102889134640868,4.762173934797756,3.9368375970963165,3.9188888762252105,16,10,False,False,False,False,True
80,23,1.791759469228055,1.0986122886681098,3.895252502227656,3.7118087796396333,1,33,False,False,False,False,False
575,21,5.666426688112432,3.4657359027997265,3.936161593136747,3.9162698231788724,1,4,False,False,False,True,False
80,24,5.049856007249537,2.0794415416798357,3.9461615931367473,3.937185168300281,1,5,False,False,False,False,False
288,23,5.10594547390058,3.1780538303479458,3.8598147937086846,3.862435308554852,2,63,False,False,False,False,False
344,30,8.671286726753637,3.6109179126442243,3.7658169860148303,3.8543128621645293,24,66,False,False,False,False,False
439,30,10.764793976077524,7.450660796211539,3.957979774954929,3.957979774954929,1,1,False,False,False,False,False
348,52,5.641907070938114,3.295836866004329,3.9156481270420183,3.9346405154265947,2,24,False,False,False,False,False
384,19,8.52456594574565,6.368187186350492,3.9956481270420183,3.9725252295003837,2,1,False,False,False,False,False
825,22,4.51085950651685,2.5649493574615367,3.9742360952815137,3.94289759851969,6,41,False,False,False,False,False
384,21,7.186144304522325,4.07753744390572,3.887516324970836,3.9210699541574856,7,44,False,False,False,False,False
325,24,4.07753744390572,2.1972245773362196,3.976161593136747,3.976161593136747,1,1,False,False,False,False,False
552,20,9.304559047215164,5.808142489980444,3.9348147937086844,3.921194438112606,2,30,False,False,False,False,False
256,21,7.9909154630913255,5.442417710521793,3.786339854382601,3.9477777757834978,7,117,False,False,False,False,False
384,20,3.970291913552122,2.1972245773362196,3.8943434113185655,3.897811440136491,1,23,False,False,False,False,False
432,22,4.04305126783455,1.9459101490553132,3.93888886586402,4.065584039089852,1,29,False,False,False,False,False
774,20,6.040254711277414,2.3978952727983707,3.9697979567731108,4.1915250495000835,1,41,False,False,False,False,False
384,19,6.492239835020471,3.9512437185814275,3.947979774954929,3.947979774954929,1,1,False,False,False,False,False
336,20,7.589335823170617,5.697093486505405,3.905252502227656,3.9188395005445384,1,35,False,False,False,False,False
174,37,4.48863636973214,2.4849066497880004,3.9416161385912925,3.99075074390552,1,27,False,False,False,False,False
106,29,1.9459101490553132,0.0,3.9434343204094744,3.91341268032173,1,4,False,True,False,False,False
212,30,7.094234845924755,4.382026634673881,3.866481460375352,4.015944438112605,2,30,False,False,False,False,False
144,20,5.3706380281276624,2.1972245773362196,3.929814793708685,3.9023232277182585,2,45,False,False,False,False,False
528,40,2.4849066497880004,0.0,3.93888886586402,3.8590403982841868,1,34,False,False,False,False,False
256,20,7.682021510826875,5.455321115357702,3.899797956773111,3.9212698231788727,1,4,False,False,False,False,False
308,20,8.323608442343572,5.53338948872752,3.9512186298227165,3.9726983946074443,21,4,False,False,False,False,False
464,20,7.357556200910353,4.189654742026425,3.9161110952815137,3.9450544612647884,6,41,False,False,False,False,False
272,32,7.821242083523558,4.983606621708336,3.6965608345002003,3.9274224212815505,11,212,False,False,False,False,False
560,22,4.875197323201151,1.791759469228055,3.9659828865003246,3.9188395005445384,3,35,False,False,False,False,False
396,24,2.5649493574615367,0.0,3.9634343204094744,3.927098751361345,1,8,False,False,False,False,True
480,22,8.037220031133012,5.327876168789581,3.9398941678335344,3.9007936482092265,11,88,False,False,False,False,False
464,20,8.163656176168432,5.8805329864007,3.7741798821192485,3.8429914432501624,11,16,False,False,False,False,False
324,22,12.549825457184914,9.105535257610056,3.9362626147501913,3.9174529904788624,12,250,False,False,False,False,False
176,41,9.70063670448968,6.09807428216624,3.9770706840458376,4.007560380967483,1,36,False,False,False,False,False
464,42,3.332204510175204,1.3862943611198906,3.9970706840458377,3.9970706840458377,1,1,False,False,False,False,False
225,20,6.135564891081739,4.204692619390966,3.939797956773111,3.940365493743476,1,66,False,False,False,False,False
288,20,7.071573364211532,5.099866427824199,3.8511110952815137,3.942275120214486,6,11,False,False,False,False,False
179,18,2.302585092994046,1.0986122886681098,3.9497979567731107,3.9497979567731107,1,1,False,False,False,False,False
185,25,7.763446388727362,3.4011973816621555,3.871574063521009,3.9007936482092265,14,88,False,False,False,False,False
391,22,4.189654742026425,2.302585092994046,4.025555537464586,3.9625252295003834,4,1,False,False,False,False,False
288,23,6.249975242259483,2.6390573296152584,3.961616138591293,3.95454289572471,1,148,False,False,False,False,False
720,21,5.0238805208462765,2.1972245773362196,3.934343411318565,3.9242063401608647,1,18,False,False,False,False,False
432,23,10.48355001802591,7.520234556474628,3.9857516190884836,3.9160846440240107,7,11,False,False,False,False,False
144,25,3.4011973816621555,1.0986122886681098,4.049814793708685,4.074093553921275,2,9,True,False,False,False,False
336,21,7.87777633327726,4.174387269895637,3.9582905788080165,3.8896405154265947,3,24,False,False,False,False,False
329,23,11.591551785425418,8.17103418920548,3.914343411318565,3.95454289572471,1,148,False,False,False,False,False
336,20,7.2115567333138015,4.110873864173311,3.9416161385912925,3.888209862472457,1,8,False,False,False,False,False
320,21,10.645781976362318,7.173958319756794,3.947979774954929,3.9369488495953053,1,53,False,False,False,False,False
340,20,8.021912778985708,4.574710978503383,3.925252502227656,3.9689417868811527,1,11,False,False,False,False,False
208,25,9.750394646402302,7.48605261786314,3.9048147937086846,3.936928089676719,2,7,False,False,False,False,False
185,19,5.541263545158426,1.9459101490553132,3.9633986779120125,4.196296293385106,7,77,False,False,False,False,False
360,24,7.110696122978827,2.9444389791664403,3.919797956773111,3.900648127042018,1,2,False,False,False,False,False
365,34,2.995732273553991,0.0,3.9852525022276564,4.011888876225211,1,10,False,False,False,False,False
148,62,8.82217476094608,5.736572297479192,3.927979774954929,3.927979774954929,1,1,False,False,False,False,False
274,21,11.523469678845899,8.246958032568177,4.090935659184432,4.0089898874774645,9,12,False,False,False,False,False
304,20,3.5553480614894135,1.3862943611198906,3.905252502227656,3.910243047640757,1,22,False,False,False,False,False
368,27,6.369900982828227,2.4849066497880004,3.9334343204094746,3.8930972190563025,1,70,False,False,False,False,False
249,19,6.214608098422191,3.8501476017100584,3.9056481270420185,3.8952136557310935,2,3,False,False,False,False,False
182,20,6.663132695990803,2.6390573296152584,4.13043359815864,4.08102879720386,31,17,False,False,False,False,False
259,20,8.228443883004033,6.7357800142423265,3.927979774954929,4.018657396854342,1,14,False,False,False,False,False
4,22,3.258096538021482,0.6931471805599453,4.011911100980169,3.934920625875151,15,18,False,False,False,False,False
432,22,6.796823718274855,4.605170185988092,3.975252502227656,3.9369488495953053,1,53,False,False,False,False,False
256,25,6.09807428216624,3.332204510175204,3.966161593136747,3.862435308554852,1,63,False,False,False,False,False
62,23,10.349838653116635,6.20455776256869,3.9607070476822015,3.980648127042018,1,2,False,False,False,False,False
91,19,5.84354441703136,3.1354942159291497,3.9814814603753512,4.007560380967483,2,36,False,False,False,False,False
193,21,8.11969625295725,3.8918202981106265,4.085751619088483,4.0255703669933895,7,65,False,False,False,False,False
310,21,7.040536390215956,4.795790545596741,3.92888886586402,3.9013675018849394,1,3,False,False,False,False,False
1344,33,9.274066062856727,5.673323267171493,3.9514814603753514,3.95454289572471,2,148,False,False,False,False,False
344,45,2.3978952727983707,0.6931471805599453,3.88136750188494,3.971144773469825,3,23,False,False,False,False,False
474,19,7.022868086082641,4.110873864173311,3.8814814603753516,3.882098751361345,2,8,False,False,False,False,False
192,33,3.1354942159291497,0.6931471805599453,3.9697979567731108,3.9697979567731108,1,1,False,False,False,False,False
496,35,9.117347505127018,5.44673737166631,3.9628104426178954,3.9007936482092265,7,88,False,False,False,False,False
518,21,8.379539026117442,6.003887067106539,3.932136732654171,3.963981460375352,3,2,False,False,False,False,False
368,27,7.172424577124845,3.970291913552122,3.9681481270420185,3.8975272306323943,2,92,False,False,False,False,False
240,44,7.930925372483388,5.187385805840755,4.047251448658117,4.053813125556914,9,34,False,False,False,False,False
4,20,2.6390573296152584,0.6931471805599453,3.911616138591292,3.89136750188494,1,3,False,False,False,False,False
132,23,10.32891867328517,6.315358001522335,3.936161593136747,3.9225816918971828,1,24,False,False,False,False,False
220,20,10.500536743050736,6.883462586413092,3.9827635262693386,3.9938888762252107,29,10,False,False,False,False,False
208,40,9.008346579384707,6.431331081933479,4.011911100980169,3.955648127042018,15,2,False,False,False,False,False
414,21,6.75343791859778,4.718498871295094,3.897070684045838,3.95454289572471,1,148,False,False,False,False,False
256,22,4.290459441148391,2.70805020110221,3.957070684045838,3.9188395005445384,1,35,False,False,False,False,False
348,20,7.955074273262696,5.181783550292085,3.9425185016336144,3.9367521172695557,5,3,False,False,False,False,False
232,28,12.80516186193642,9.077380244719953,3.947979774954929,3.963675194192632,1,3,False,False,False,False,False
348,24,10.82185612420525,8.523374050491318,3.947070684045838,3.947070684045838,1,1,False,False,False,False,False
416,35,7.897668150726906,4.897839799950911,3.7741798821192485,3.8920899410596244,11,32,False,False,False,False,False
231,22,10.16800334695607,6.666956792429207,3.976161593136747,4.099299511402266,1,36,False,False,False,False,False
479,47,2.4849066497880004,1.791759469228055,3.919797956773111,3.919797956773111,1,1,False,False,False,False,False
206,21,9.643226075660339,7.050122520269059,3.8511110952815137,3.8913888762252107,6,10,False,False,False,False,False
528,28,11.849504838709198,7.469654172932128,3.9398941678335344,3.9651633837943656,11,7,False,False,False,False,False
400,23,2.70805020110221,1.0986122886681098,3.9525252295003837,3.986388876225211,1,10,False,False,False,False,False
704,22,9.659886159319521,5.501258210544727,3.9516161385912922,3.940365493743476,1,66,False,False,False,True,False
463,22,9.623707509980202,5.765191102784844,3.9328888762252108,3.921194438112606,10,30,False,False,False,False,False
448,22,6.278521424165844,3.1780538303479458,3.9697979567731108,3.920808069295646,1,12,False,False,False,False,False
198,22,10.743652894020792,8.131530710604252,3.877513215452582,3.8657854318794556,11,19,False,False,False,False,False
170,28,3.1354942159291497,1.0986122886681098,4.017314793708684,3.835440604293249,2,19,False,False,False,False,False
756,20,8.201385955238608,6.0112671744041615,3.8868888762252114,3.9189814603753512,10,2,False,False,False,False,False
150,39,5.170483995038151,2.0794415416798357,3.8967360952815135,3.919629621954674,6,23,False,False,False,False,False
460,22,9.51044496442652,5.963579343618446,3.934343411318565,3.95454289572471,1,148,False,False,False,False,False
412,26,9.713053175631623,6.885509670034818,3.9989814603753513,3.912273500376988,2,55,False,False,False,False,False
304,20,5.402677381872279,3.367295829986474,3.9725252295003837,3.949841251750301,1,4,False,False,False,False,False
240,24,6.643789733147672,4.454347296253507,3.934444424961863,3.977854397396697,3,19,False,False,False,False,False
352,31,8.286017468404763,4.219507705176107,3.9827635262693386,3.9971851683002817,29,5,False,False,False,False,False
565,21,7.913155185928068,4.382026634673881,4.045146185500222,3.939444438112605,9,30,False,False,False,False,False
165,29,10.05065677575275,6.376726947898627,3.929814793708685,3.9174529904788624,2,250,False,False,False,False,False
143,23,12.589206933153324,8.705828110266784,3.911616138591292,3.9274224212815505,1,212,False,False,False,False,False
476,20,3.6109179126442243,1.3862943611198906,3.917070684045838,3.8825102786853414,1,17,False,False,False,False,False
176,21,6.734591659972948,4.1588830833596715,3.9461615931367473,3.9184126803217296,1,4,False,False,False,False,False
195,43,4.955827057601261,2.3978952727983707,3.94888886586402,3.8930972190563025,1,70,False,False,False,False,False
229,22,11.982203831276369,8.85552084853691,3.961616138591293,4.017521348038786,1,3,False,False,False,False,False
461,26,10.860805057961882,6.893656354602635,3.9142063401608653,3.9497979567731107,18,1,False,False,False,False,False
300,27,6.016157159698354,3.1780538303479458,3.9313888762252107,3.8543128621645293,10,66,False,False,False,False,False
180,33,5.918893854273146,3.8066624897703196,3.9161615931367475,3.8975272306323943,1,92,False,False,False,False,False
98,56,2.995732273553991,1.0986122886681098,3.936161593136747,3.9475894495678685,1,49,False,False,False,False,False
416,20,5.017279836814924,2.0794415416798357,3.9452525022276563,3.828765418028012,1,8,False,False,False,False,False
408,27,5.572154032177765,2.6390573296152584,3.9134343204094746,3.940365493743476,1,66,False,False,False,False,False
